Alloy Formula,Rm,Rmd,Vmm,Eea,Eead,XM,XMd,XP,XPd,Hf,Hfd,I1,I1d,I2,I2d,Tm,Tmd,Cp,Cpd,K,Kd,VEC,VECd,Hmix,Smix,Dmax
[(Fe0.5Co0.5)0.75B0.2Si0.05]96Nb4,0.063444513,0.627472121,0.027776946,0.330084678,0.006048721,0.517487546,0.115041608,0.689908349,0.021662826,0.554990754,0.367506342,0.755265641,0.136588661,0.573608659,0.163179617,0.668452543,0.245417951,0.125370303,0.780743259,0.107191282,0.189942371,0.6336,0.148253331,0.59973528,0.628001114,5
Ni59Zr16Ti13Si3Sn2Nb7,0.325444504,0.332625399,0.209450801,0.547599101,0.003513462,0.476863027,0.410009017,0.573257221,0.33066636,0.37446955,0.182762359,0.524531657,0.269670928,0.376123121,0.106976055,0.623706988,0.338454237,0.429122395,0.103080412,0.07162201,0.249387141,0.7032,0.204737775,0.250447148,0.557878658,5
Ni59Zr19Ti11Si3Sn2Nb6,0.332022054,0.358486692,0.21624446,0.548741806,0.003405668,0.476092651,0.411173709,0.567267544,0.352144163,0.372260037,0.181511248,0.522609692,0.274528617,0.373953441,0.108677959,0.621996757,0.327443761,0.430294506,0.102251205,0.070553296,0.253076731,0.701866667,0.206966849,0.223138925,0.543916162,5
Fe61B15Mo7Zr8Co6Y2Al1,0.1528992,0.789027878,0.098110109,0.24192666,0.005827601,0.430383647,0.18058307,0.647129903,0.259601104,0.452218284,0.370378488,0.685070077,0.29147457,0.477258146,0.173379877,0.703615155,0.306520778,0.204494184,0.681870547,0.084850071,0.248154885,0.581866667,0.130315339,0.635710168,0.580336924,5
Fe61B15Mo7Zr8Co7Y2,0.150288374,0.785160181,0.096025425,0.243061247,0.005888796,0.435519491,0.163700782,0.64947369,0.256498539,0.454026067,0.368386443,0.692169734,0.270133702,0.475327634,0.173386265,0.709371183,0.284665688,0.205019911,0.681953422,0.079870009,0.219001704,0.589866667,0.123467938,0.639257787,0.557361212,5
Fe61Co5Zr8Y2Cr2Mo7B15,0.150230676,0.785174944,0.095985454,0.243199853,0.005902376,0.430126855,0.165855043,0.645654186,0.260394028,0.454501447,0.36796484,0.683814992,0.283927679,0.474013925,0.173626477,0.715053561,0.282394524,0.202503319,0.681908392,0.079411989,0.218581276,0.581866667,0.122808707,0.64277162,0.590877727,5
Ti39.8Zr24.875Be19.9Cu11.94Ni2.985Y0.5,0.405053852,0.437920083,0.283643535,0.21703002,0.022294424,0.381432001,0.661555077,0.397960211,0.267345515,0.253701084,0.039852517,0.555703797,0.651609969,0.260524832,0.148330158,0.602629108,0.240234361,0.241989891,0.450704351,0.199986259,0.72252484,0.303453333,0.44902276,0.57233237,0.701761766,5
Ti40Zr10Cu38Pd10Si2,0.386892673,0.133206162,0.252862678,0.417628079,0.007272094,0.412408197,0.533811029,0.556677101,0.391145319,0.276551982,0.179117953,0.52676833,0.346735706,0.414539966,0.169212465,0.524463288,0.311969022,0.367618447,0.070009766,0.449768627,0.596859652,0.656533333,0.310559599,0.502961629,0.584794082,5
Ti41Zr25Be34,0.375915664,0.550145933,0.264214532,0.091940174,0.118121457,0.407914334,0.739998015,0.355892714,0.079035491,0.246673344,0.04493025,0.639253873,0.766863523,0.229691443,0.123003983,0.618653119,0.188967429,0.140456408,0.576904586,0.119354264,0.587660038,0.1312,0.09681649,0.452061737,0.429504585,5
Ti45Cu25Ni15Sn3Be7Zr5,0.359067903,0.236234256,0.232945991,0.372762383,0.010051488,0.41523291,0.56554462,0.522561984,0.272283413,0.247941136,0.055214271,0.537048783,0.425541488,0.365587127,0.153466179,0.511482984,0.366925934,0.340805542,0.267444057,0.330876018,0.649451122,0.556533333,0.374440474,0.666397076,0.711753738,5
Ti46Cu27.5Zr11.5Co7Sn3Si1Ag4,0.419369328,0.15887639,0.282706917,0.38943131,0.008039844,0.364644856,0.512864884,0.505851654,0.313521197,0.254487654,0.138937234,0.473481563,0.286577337,0.334208583,0.170856808,0.52064906,0.410323176,0.375027741,0.049449652,0.36633442,0.672728663,0.562533333,0.344367751,0.783766263,0.708153548,5
Ti50Zr16Be24Ni10,0.374631888,0.429552797,0.255788987,0.158047599,0.043862185,0.380052386,0.687733125,0.40181357,0.186279372,0.259947159,0.038015216,0.582778817,0.681319482,0.23332131,0.120374346,0.618632431,0.147543007,0.22109938,0.499370344,0.079361098,0.604228695,0.237866667,0.367031624,0.44832829,0.536451418,5
Ti40Zr25Ni10Cu5Be20,0.398937091,0.44015853,0.278193829,0.214081554,0.022516646,0.380309178,0.65553953,0.399990625,0.26751818,0.264650743,0.038874619,0.555683978,0.64982784,0.245830157,0.13437786,0.620632987,0.193443538,0.250460765,0.457328425,0.122629473,0.706754904,0.2952,0.419288775,0.463422566,0.698488865,5
Zr61.5Al10.7Cu13.65Ni14.15,0.529009594,0.2827923,0.393536125,0.426438604,0.004181633,0.303265112,0.477603448,0.375107424,0.469658715,0.283293004,0.052091483,0.350251373,0.35925163,0.274100943,0.163467429,0.605000495,0.4462635,0.399488236,0.027295399,0.20745428,0.73613942,0.4482,0.377851883,0.323354739,0.435674309,5.5
Ca65Mg15Zn20,0.981540739,0.521106498,0.983041609,0.025988581,0.014947684,0.230727749,0.935368742,0.077068913,0.678823488,0.034124919,0.003557466,0.403856219,0.908180366,0.065870281,0.153977403,0.028000252,0.303586252,0.438395001,0.004984333,0.460855625,0.069067132,0.221866667,0.928737667,0.81290531,0.275472811,6
Ca60Mg15Zn25,0.939637704,0.585765251,0.929780189,0.010519187,0.013014581,0.276950336,0.972811328,0.105281159,0.706889379,0.032086142,0.007227976,0.465317894,0.94447503,0.099508337,0.160558067,0.013433296,0.339305451,0.436072324,0.00494217,0.445588283,0.079219951,0.288533333,0.884792538,0.777006781,0.316427196,6
Ca58Mg18Cu24,0.891286938,0.771354292,0.885278574,0.225427426,0.023141332,0.222638796,0.731731383,0.1597959,0.950369739,0.078931828,0.087951914,0.320275085,0.538082945,0.164946626,0.214560435,0.122451032,0.196381345,0.414146089,0.04040371,0.692483015,0.18791375,0.2432,0.840238606,0.897321759,0.340017794,6
La62.5Al12.5Ag5Cu20,0.80509362,0.664728074,0.75046288,0.458636575,0.003300519,0.155295054,0.738946364,0.240916959,0.82216354,0.035472387,0.186082723,0.088670783,0.695785282,0.157724086,0.277077937,0.161678888,0.131861,0.478216616,0.118940367,0.326766559,0.712764591,0.3552,0.571142675,0.559820676,0.386631057,6
La62.5Al12.5Ag5Cu15Fe5,0.802425097,0.678667422,0.748587356,0.43183121,0.003634296,0.144381388,0.698629576,0.237878717,0.810581504,0.036727792,0.189971593,0.091986454,0.708098634,0.135066032,0.267785564,0.177311634,0.245315916,0.481060709,0.114189245,0.268459852,0.758175141,0.3352,0.547093592,0.636896931,0.476640716,6
Ca47Mg19Zn7Cu27,0.797008715,0.852086478,0.767053042,0.219650535,0.027169141,0.312259257,0.796408729,0.225421925,0.917809921,0.080745637,0.097157547,0.430194261,0.668704052,0.243427031,0.209126729,0.105752632,0.30506863,0.406130917,0.039456511,0.691428841,0.211933522,0.372533333,0.755656835,0.852393693,0.534459109,6
Ca47.5Mg22.5Cu30,0.806536066,0.845824402,0.778725578,0.251928353,0.020666611,0.28369113,0.721518663,0.218781196,0.936525188,0.088614515,0.09218295,0.382379288,0.530867182,0.236455102,0.212889238,0.126531586,0.229821015,0.402335345,0.042328494,0.729124636,0.199125081,0.3152,0.786149447,0.886286128,0.406692495,6
Ca45Mg25Cu30,0.793013141,0.838224475,0.7594917,0.246668759,0.021763748,0.294925787,0.708278788,0.225508732,0.919302149,0.088961007,0.091633708,0.396737829,0.524765879,0.245189324,0.209096366,0.123221463,0.239263827,0.400051452,0.041533017,0.725126046,0.202210951,0.3152,0.786149447,0.889770397,0.420034221,6
Mg65.5Cu25.5Gd9,0.596530458,0.309804114,0.465930021,0.139477001,0.105554171,0.449771455,0.324953462,0.314963255,0.529938844,0.092329509,0.074277153,0.603399668,0.24553836,0.347377146,0.131943092,0.091238846,0.434906084,0.454933403,0.408969597,0.565505985,0.319599362,0.2732,0.794752274,0.999182781,0.240138384,6
Mg64.5Cu24.5Gd11,0.606959337,0.315357907,0.477629662,0.136694985,0.113673704,0.439242977,0.350191651,0.307931895,0.528687778,0.091692098,0.072636451,0.591890356,0.27422171,0.335148663,0.134555124,0.09737209,0.447664406,0.476264964,0.446534061,0.546029219,0.333689234,0.263866667,0.795313156,0.987948652,0.262478206,6
Mg65Cu15Ag10Er10,0.61934273,0.178383642,0.482490688,0.150114993,0.08031142,0.444507216,0.314354014,0.317524059,0.530771348,0.11912755,0.161049089,0.590189435,0.267951509,0.351802332,0.147257776,0.100798826,0.524542857,0.396651468,0.087263003,0.56729081,0.333545196,0.268533333,0.795104162,0.972337015,0.386420777,6
Ti50Zr15Cu9Ni8Be18,0.383849113,0.365081911,0.260446701,0.214364705,0.022937657,0.373118997,0.652661697,0.423775719,0.237240228,0.25740622,0.034981185,0.551637735,0.617005746,0.25966988,0.139845364,0.599837689,0.200162356,0.258849978,0.43054067,0.159511009,0.736820389,0.321866667,0.433436525,0.544798197,0.653315459,6
Ti55Zr10Cu9Ni8Be18,0.373679874,0.334169531,0.249858411,0.205521658,0.025016504,0.371193056,0.65671029,0.432890444,0.21171314,0.254979103,0.033118877,0.555271861,0.61147698,0.261947128,0.138559891,0.593389845,0.190129257,0.257557208,0.429805227,0.159365606,0.737319493,0.321866667,0.433436525,0.56473244,0.595634184,6
Zr70Al8Cu16Ni6,0.566621355,0.213632359,0.428093966,0.40658516,0.004231616,0.283755328,0.440679326,0.33913898,0.445896078,0.284231712,0.045940505,0.335703258,0.325831765,0.230661849,0.167771135,0.637241392,0.411927969,0.395337152,0.017944941,0.198591769,0.801293892,0.408533333,0.378918258,0.507725575,0.297308716,6
Zr63.5Al10.7Cu10.7Ni15.1,0.537946985,0.271139755,0.401882492,0.418119833,0.004153758,0.293654666,0.463470722,0.365293902,0.463190589,0.287276488,0.049679821,0.34176288,0.349545385,0.256129501,0.159273623,0.61805218,0.43188001,0.402408602,0.025846475,0.169235579,0.758718666,0.428266667,0.372379346,0.307119945,0.408041327,6
Ti40Zr10Cu38Pd12,0.39329713,0.104334747,0.2574076,0.409430538,0.007314425,0.409326691,0.52516116,0.561885516,0.40565508,0.254490332,0.032961754,0.528154542,0.350668169,0.421243546,0.169734266,0.526406606,0.311746327,0.378289829,0.020260195,0.444228763,0.604549984,0.672533333,0.29990044,0.514955961,0.541518425,6
Ti40Zr10Cu36Pd14,0.396095474,0.096981921,0.259590025,0.402757661,0.007374956,0.408813107,0.524038275,0.56709393,0.419313294,0.257536782,0.033334099,0.532732791,0.360156524,0.419231785,0.168918886,0.532892792,0.303217978,0.380944317,0.022055337,0.420295387,0.621208109,0.669866667,0.29842927,0.459950967,0.558274489,6
(Cu0.5Zr0.425Ti0.075)99Sn1,0.44534885,0.33976314,0.315741902,0.508453249,0.004258311,0.425982872,0.493708048,0.474247427,0.475239923,0.249364179,0.049433541,0.477623155,0.327138667,0.416164537,0.183752233,0.52096066,0.451851717,0.372691706,0.020031402,0.583496367,0.511545225,0.683866667,0.310391752,0.667800286,0.327488648,6
(Cu0.5Zr0.425Ti0.075)99Si1,0.43861263,0.348748981,0.309950614,0.509829406,0.004274104,0.428550793,0.499403018,0.473726586,0.473954708,0.263933907,0.131790942,0.480650344,0.332587783,0.418056141,0.183157869,0.529112321,0.420272204,0.366380404,0.04412746,0.586455323,0.508047676,0.683866667,0.310391752,0.639535895,0.327488648,6
Cu45Zr45Ag10,0.458510081,0.323662424,0.327187224,0.543446472,0.003484183,0.448359098,0.473823389,0.485061399,0.496982143,0.243325598,0.05633444,0.486448272,0.326044197,0.467284025,0.186467645,0.504038034,0.466227525,0.376583374,0.014845309,0.66792804,0.461149073,0.7352,0.281048582,0.652206598,0.325453589,6
Cu46.4Ag11.6Zr35Ti7,0.434063518,0.290655425,0.302549002,0.543525675,0.003882712,0.459118689,0.474345192,0.51308267,0.450993056,0.235123619,0.054432423,0.502910485,0.31036017,0.496140544,0.180339433,0.477717838,0.458014143,0.373649648,0.013250859,0.710607531,0.433620416,0.7632,0.263614506,0.712971237,0.494197687,6
Ti41.5Zr2.5Hf5Cu37.5Ni7.5Si1Sn5,0.38636618,0.177642498,0.254214006,0.439230283,0.007200255,0.407785938,0.521792001,0.540270595,0.299994076,0.25975299,0.162574289,0.501468074,0.262462768,0.398406402,0.160770272,0.485302737,0.509549496,0.380818487,0.067892441,0.447018688,0.595202395,0.631866667,0.325486622,0.770912477,0.658383149,6
Cu54Ag6Zr33Ti7,0.411197876,0.311100737,0.282801097,0.549587895,0.003755719,0.469801243,0.47072122,0.521520302,0.437525673,0.235826646,0.048385578,0.514239964,0.310193232,0.504700711,0.174012225,0.471836466,0.445533432,0.367671881,0.012994532,0.73241075,0.414917598,0.781866667,0.251457262,0.710412896,0.409196387,6
Cu47Zr43Al7Be3,0.434103907,0.375089869,0.307218718,0.494414881,0.004689051,0.423193467,0.545118559,0.466137492,0.467869858,0.240456579,0.057267389,0.472556173,0.456007795,0.45199556,0.173440871,0.485588787,0.507678909,0.345030313,0.158522038,0.621602562,0.457932658,0.6432,0.356091719,0.549182041,0.373630674,6
Cu54Zr36Ag10,0.416318557,0.325776167,0.288236005,0.579209135,0.002979329,0.489959427,0.444243246,0.529593344,0.453174137,0.231725656,0.054561652,0.523269079,0.30932981,0.538131639,0.170486527,0.456224546,0.467692131,0.369447285,0.01513706,0.791691658,0.379412558,0.8192,0.225870822,0.684667316,0.310950213,6
Cu47Ti33Zr11Si1Ni6Sn2,0.367910093,0.200499849,0.239253797,0.482878129,0.005945246,0.439242977,0.512039858,0.5491249,0.3090842,0.249277222,0.139397749,0.516944952,0.279495103,0.446432894,0.165809941,0.470476833,0.408469649,0.36844151,0.055213535,0.569355536,0.508481602,0.708533333,0.288838738,0.768855703,0.571712889,6
Fe66Co10Mo4(P0.45C0.2B0.2Si0.15)20,0.099975882,0.346852302,0.041233266,0.289052422,0.008339649,0.575984798,0.590081016,0.722391496,0.179903025,0.432912834,0.679833304,0.875663087,0.556379262,0.477159732,0.112247428,0.588122749,0.773071978,0.254751898,0.547241721,0.106628389,0.210492454,0.657866667,0.025631271,0.569973625,0.536546265,6
Fe58Cr5Mo14Er2C15B6,0.072468451,0.871449924,0.04526106,0.32458995,0.008160419,0.584587335,0.830958018,0.771524208,0.387255407,0.902212325,0.642766602,0.862681392,0.788390765,0.542573991,0.169773569,0.933832016,0.673764798,0.088215586,0.948461749,0.152517112,0.15981637,0.5712,0.081904524,0.422270181,0.58450277,6
Fe49Cr15Mo14C15B6Er1,0.066193814,0.829124119,0.038590618,0.349692444,0.00708866,0.573160084,0.847356768,0.761888641,0.398982593,0.910548214,0.63534746,0.826834681,0.832365577,0.550571827,0.165494734,0.959340653,0.643312924,0.070530497,0.942501867,0.159819991,0.146926782,0.5512,0.074646854,0.414904647,0.693500254,6
Fe69Mo3Y6B22,0.090325923,0.978137268,0.065712216,0.210012484,0.004258293,0.442196086,0.171312846,0.66127943,0.216678474,0.497838025,0.404244176,0.728027685,0.256737672,0.54706555,0.193964821,0.689669054,0.23632258,0.128952482,0.839743744,0.060451404,0.210696565,0.560533333,0.162173681,0.700631603,0.256808495,6
Ti40Zr25Be35,0.371097897,0.560393054,0.26061523,0.089088855,0.099963255,0.414976118,0.742670274,0.356153134,0.079435257,0.245585327,0.045768008,0.648597696,0.77013083,0.234810104,0.123659805,0.616025709,0.191950215,0.133029877,0.583760448,0.125828344,0.578466847,0.128533333,0.101130445,0.441461112,0.430784866,6
Ti44Cu40Zr7.5Fe2.5Sn2Si1Sc3,0.397840833,0.177697751,0.264335767,0.407001472,0.007995427,0.381015356,0.533987673,0.515964659,0.301385315,0.246408203,0.136489124,0.484764211,0.289071938,0.370325291,0.174353739,0.498069193,0.38614981,0.367329728,0.04684998,0.462416893,0.599001474,0.604533333,0.346524967,0.840621087,0.56140247,6
Ti45Cu40Zr7.5Fe2.5Sn2Si1Sc2,0.395258855,0.166746363,0.261579207,0.406447049,0.008028047,0.381400544,0.53288437,0.517527184,0.29623211,0.246860149,0.136339241,0.485760785,0.286887806,0.371181262,0.173791009,0.498944996,0.386835537,0.366933279,0.046459487,0.462638633,0.598591121,0.605866667,0.344013865,0.842943933,0.538299644,6
Ti45Zr20Be35,0.360928658,0.535446447,0.25002694,0.080245807,0.063883802,0.413050177,0.746929356,0.36526786,0.05827123,0.24315821,0.043552966,0.652231821,0.764189808,0.237087353,0.122385604,0.609577865,0.183172683,0.131737108,0.582497728,0.125682941,0.578983235,0.128533333,0.101130445,0.460677384,0.405275496,6
Zr65Al7.5Ni10Cu7.5Pd10,0.554216325,0.210496463,0.41515935,0.393512656,0.003802668,0.305839454,0.458770672,0.391526951,0.602323694,0.299316658,0.03736783,0.381021174,0.427112587,0.251391679,0.161167793,0.654788975,0.353044826,0.410367754,0.019959733,0.10554459,0.809954456,0.441866667,0.355610326,0.019600597,0.469631752,6
Zr63Al11.4Cu9.3Ni16.3,0.536604068,0.272472982,0.400593866,0.416854164,0.004133193,0.291189461,0.462865732,0.366109887,0.461262759,0.287878078,0.050445334,0.338858577,0.350995051,0.256120689,0.157080257,0.616412676,0.436327797,0.403553134,0.026594315,0.158402673,0.751649991,0.423866667,0.370675676,0.277955558,0.410525005,6.5
Fe68Mo4Y6B22,0.092085707,0.980298377,0.067034811,0.212952907,0.004669976,0.441682502,0.17170242,0.664144058,0.221221987,0.503930924,0.400856271,0.724989257,0.261085564,0.547043807,0.19397227,0.697151312,0.252938163,0.128056161,0.839483298,0.062552481,0.216555865,0.557866667,0.162641031,0.698655072,0.280637909,6.5
La62.5Al12.5Ag5Cu17.5Fe2.5,0.803759359,0.671719011,0.749525093,0.445233892,0.003477863,0.149838221,0.719312426,0.239397838,0.816417489,0.03610009,0.188049326,0.090328619,0.701985149,0.146395059,0.272630512,0.169495261,0.195826886,0.479638662,0.116592828,0.297613206,0.735419889,0.3452,0.559864932,0.599045099,0.446938427,7
Ca53Mg23Cu24,0.864241089,0.769429722,0.846810817,0.214908238,0.026191767,0.245108109,0.71579585,0.173250971,0.921221957,0.079624811,0.086982333,0.348992167,0.536259052,0.18241507,0.208404307,0.115830785,0.215546736,0.409578303,0.040109463,0.684485836,0.193963513,0.2432,0.840238606,0.898588765,0.379958167,7
Mg69Ni15Gd10Ag6,0.627910855,0.24741872,0.495959112,0.101845536,0.609614413,0.427944122,0.303293151,0.293825772,0.514260283,0.105206281,0.146868573,0.588241244,0.254998023,0.290571803,0.106951337,0.115546666,0.595962526,0.492855939,0.412095222,0.357055875,0.307012673,0.200533333,0.778011961,0.966551017,0.318050348,7
Pd79Cu2Ag4Si10P5,0.309880519,0.062061694,0.185394036,0.452181506,0.003015424,0.677417698,0.193884096,0.924477987,0.01968365,0.413971954,0.321967527,0.922445894,0.262436307,0.687871622,0.023637328,0.513097842,0.388989202,0.398310522,0.202518832,0.1704626,0.509669779,0.916533333,0.026288312,0.562667219,0.184873967,7
Cu43Zr40Ag7Ti10,0.454384687,0.295366256,0.321707973,0.504882388,0.004519072,0.422166299,0.49536721,0.477769618,0.468343979,0.246673344,0.049532275,0.474946453,0.319739958,0.4286303,0.188020121,0.520246742,0.435345021,0.375609487,0.012256399,0.595826199,0.509941319,0.688533333,0.307871954,0.703790674,0.48304844,7
(Cu0.5Zr0.425Ti0.075)98.8Sn0.6Si0.6,0.441855464,0.345412089,0.312788081,0.50958007,0.00426098,0.427734836,0.496608939,0.474506546,0.474474394,0.257581273,0.106925985,0.479551452,0.330064511,0.416830009,0.183311174,0.524163694,0.43890653,0.369290084,0.036513833,0.584216186,0.509981144,0.682933333,0.310891993,0.649887097,0.339900915,7
Cu45Zr45Ag7Al3,0.457947527,0.323898505,0.326671469,0.530508614,0.00362445,0.43064044,0.498107586,0.476727935,0.490728357,0.242813393,0.057555899,0.468577367,0.354235533,0.458588138,0.183608487,0.497801349,0.489236745,0.373610003,0.016460322,0.646989971,0.46554271,0.7032,0.304976757,0.620708806,0.374342305,7
Fe48Cr15Mo14C15B6Y2,0.074949457,0.886798345,0.047914286,0.350430024,0.00704406,0.56969339,0.854984728,0.756419805,0.419435209,0.90689917,0.63858735,0.820952643,0.841061238,0.546544873,0.168021202,0.959237212,0.643481247,0.070392601,0.941806945,0.157635307,0.154011484,0.544533333,0.081994745,0.412134125,0.721473467,7
Ti41Zr25Be28Al6,0.402225866,0.48070522,0.283401727,0.119645486,0.140007833,0.358610241,0.731853858,0.357976079,0.084305507,0.243841151,0.051467568,0.564263511,0.774442089,0.233783626,0.126395471,0.592723269,0.308102705,0.180568465,0.527904431,0.127424145,0.596657982,0.1392,0.071820414,0.45079473,0.556300596,7
Ti47Cu38Zr7.5Fe2.5Sn2Si1Ag2,0.394912669,0.137129988,0.260027517,0.406011431,0.008099601,0.381657337,0.529379805,0.521173074,0.287088122,0.246592329,0.137432755,0.486629978,0.280645269,0.375458829,0.174371912,0.499002372,0.393002294,0.367708941,0.045815056,0.465117758,0.59827898,0.608533333,0.338984228,0.854684864,0.535662071,7
